what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916298930
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300916303560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916305914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916358340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300916358429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300916358429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916359684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916362769
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300916362824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300916375429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300916378261
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300916393806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916394849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916396086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300916420194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916426671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916463890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1300916484524
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300916489511
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300916497891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300916500465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300916501203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916516864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916553840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916567041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916575088
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300916578283
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300916579079
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300916612956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300916616076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300916617250
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300916628522
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300916631431
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300916633877
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300916634109
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300916635368
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300916635664
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300916645723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1300916648197
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300916650650
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1300916655732
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300916656040
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1300916659637
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300916668027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916670638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916693473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300916693549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300916693549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916696056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916819656
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300916820204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916837548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916939493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916941673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300916943651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917032237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917049998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917054068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917566802
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1300917566887
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300917575641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917583804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917716806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917718884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917720808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917722242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917991530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300917995529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918067157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918085538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918099223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918101388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918105018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300918117863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918117969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918133844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918147492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918224114
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300918247514
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300918250624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918255043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918255922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300918258075
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300918265119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300918283104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300918283624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300918284231
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300918289213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300918289469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300918290381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1300918292527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918303690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918308892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300918311754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300918312042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300918312299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300918312542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300918312766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300918312974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300918313077
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300918313293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300918315369
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300918333053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918335489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918335728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300918350843
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300918355202
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300918360642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918361548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918361882
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1300918370095
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1300918370471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300918372428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300918382484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300918382866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300918388461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300918393574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918411546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918529815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1300918541163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1300918545247
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300918556720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918557855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918559344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918559752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918561724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918573128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918594287
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300918600609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918603096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918630780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918638593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918646090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300918646182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300918646182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918646902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918663234
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300918664923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918668999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918696531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918701523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918737430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918738831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918741052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918742238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918750604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918753192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918928479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300918945413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300918948832
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300918952309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300918953449
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300918954099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300918954691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300918956890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300918957454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300918959084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918961584
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918963985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300918965718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919012764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300919025322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919025694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919029399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919030577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919031980
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300919040368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919042127
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919080822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300919080908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300919080909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919083160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919085856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919086684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919207589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919209788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919233743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919238809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919261900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300919261972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300919261972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919263501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919278842
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300919279461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919299504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919654569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919658560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919659624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919679705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919688634
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300919690043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919692030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919699974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919701404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919738541
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300919745223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919752089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919782559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919785646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919811874
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300919823121
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1300919824653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1300919831358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300919832639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300919853432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300919853877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300919858144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300919862749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300919867016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919870990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919944712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919949724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300919984600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300920001733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300920146458
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300920148810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300920151530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300920371257
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1300920373097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1300920378515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300920381340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300920383381
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1300920385343
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1300920387759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300920389109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300920390110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300920391681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300920393901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300920433022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300920439553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300920486804
