what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301000200103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000201832
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000290538
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1301000293648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000295943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000300687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000303277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000319199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301000382178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000387864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000389566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301000390585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000402451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301000410837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301000418190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000419687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301000434759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301000440651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000441842
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1301000445587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301000466601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000467996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301000474572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000477109
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000490119
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000525852
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000528343
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000530654
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000533144
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000534127
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000534127
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000536123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000585737
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1301000592482
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1301000593179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000598257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000598577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000600613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000605839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000608239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000617269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000653702
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301000654354
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000665750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000697772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000717298
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301000721951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000723293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000724480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000729766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000731180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000732368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000734193
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000737694
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301000740308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000742050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000757040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000758442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000762994
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000766658
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301000843672
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000853996
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000854064
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301000854618
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000854964
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000855024
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301000856119
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000856433
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301000857224
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000857557
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000857605
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000859658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301000901329
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000902882
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000903789
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000904898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301000910206
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000924540
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000926216
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000938922
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000940532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301000966992
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000972351
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301000980515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000981829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000985331
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301000985534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301000996261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001002324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001024963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001025144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1301001028910
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301001036823
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301001052807
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1301001055382
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1301001056690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001056996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001057374
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301001057407
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301001064480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301001070996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301001074258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301001084077
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301001085969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301001106012
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301001216148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001223138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001225584
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301001225611
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301001226282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001228366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001229801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1301001246136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301001248327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001314381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001374288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301001393317
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301001396538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001399659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301001999868
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301002001000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002039753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002077013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002088249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002094162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002096981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002120701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002134447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002134891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002136294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002163528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002170045
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301002172547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002173624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002177537
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301002177551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002178760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002179908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002180500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002203904
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301002207622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002276563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002287587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002302160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002328711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002329282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002342198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002343566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002345861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002348958
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301002350323
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301002351662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002355864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002369010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002375554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002383851
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301002386502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002413924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002428917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002435341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002438080
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301002439576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002444100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002446439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002447932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002452867
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301002453838
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301002456678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002459548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002497537
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002513790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301002520282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002525984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002528601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002534811
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002547862
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301002548473
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301002550274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301002575357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301003024636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301003032300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301003244520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301003273682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301003274870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301003275767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301003365672
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301003365700
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301003366773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301003368186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301003499837
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1301003557350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301003568859
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1301003585048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301003589833
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1301003589881
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1301003590269
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301003594210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301003621864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301003629940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301003630563
